Symbol,Date,Open,High,Low,Close,Adjusted Close,Volume
MSFT,2023-08-03,326.0000,329.8800,325.9500,326.6600,322.2500,18360352
MSFT,2023-08-02,333.6300,333.6300,326.3600,327.5000,323.0800,27761300
MSFT,2023-08-01,335.1900,338.5400,333.7000,336.3400,331.8000,18381253
MSFT,2023-07-31,336.9200,337.7000,333.3600,335.9200,331.3800,25446022
MSFT,2023-07-28,333.6700,340.0100,333.1700,338.3700,333.8000,28484900
MSFT,2023-07-27,340.4800,341.3300,329.0500,330.7200,326.2500,39635300
MSFT,2023-07-26,341.4400,344.6700,333.1100,337.7700,333.2100,58383702
MSFT,2023-07-25,347.1100,351.8900,345.0700,350.9800,346.2400,41637739
MSFT,2023-07-24,345.8500,346.9200,342.3100,345.1100,340.4500,26719207
MSFT,2023-07-21,349.1500,350.3000,339.8300,343.7700,339.1300,69405382
MSFT,2023-07-20,353.5700,357.9700,345.3700,346.8700,342.1900,33778400
MSFT,2023-07-19,361.7500,362.4600,352.4400,355.0800,350.2900,39732901
MSFT,2023-07-18,345.8300,366.7800,342.1700,359.4900,354.6400,64872705
MSFT,2023-07-17,345.6800,346.9900,342.2000,345.7300,341.0600,20363927
MSFT,2023-07-14,347.5900,351.4300,344.3100,345.2400,340.5800,28352729
MSFT,2023-07-13,339.5600,343.7400,339.0200,342.6600,338.0300,20567200
MSFT,2023-07-12,336.6000,341.6500,335.6700,337.2000,332.6500,29995300
MSFT,2023-07-11,331.0600,332.8600,327.0000,332.4700,327.9800,26698218
MSFT,2023-07-10,334.6000,335.2300,327.5900,331.8300,327.3500,32791449
MSFT,2023-07-07,339.3200,341.7900,337.0000,337.2200,332.6700,21214824
MSFT,2023-07-06,337.3000,342.9900,335.5000,341.2700,336.6600,28195534
MSFT,2023-07-05,335.0900,341.6500,334.7300,338.1500,333.5800,18172400
MSFT,2023-07-03,339.1900,340.9000,336.5700,337.9900,333.4300,12508700
MSFT,2023-06-30,337.7500,342.7300,337.2000,340.5400,335.9400,26832756
MSFT,2023-06-29,334.7100,336.1100,332.6200,335.0500,330.5300,16997042
MSFT,2023-06-28,334.6600,337.9800,333.8100,335.8500,331.3100,20259523
MSFT,2023-06-27,331.8600,336.1500,329.3000,334.5700,330.0500,24354110
MSFT,2023-06-26,333.7200,336.1100,328.4900,328.6000,324.1600,21520600
MSFT,2023-06-23,334.3600,337.9600,333.4500,335.0200,330.5000,23146901
MSFT,2023-06-22,334.1200,340.1200,333.3400,339.7100,335.1200,23556800
MSFT,2023-06-21,336.3700,337.7300,332.0700,333.5600,329.0600,25117800
MSFT,2023-06-20,339.3100,342.0800,335.8600,338.0500,333.4900,26375407
MSFT,2023-06-16,351.3200,351.4700,341.9500,342.3300,337.7100,46551985
MSFT,2023-06-15,337.4800,349.8400,337.2000,348.1000,343.4000,38899100
MSFT,2023-06-14,334.3400,339.0400,332.8100,337.3400,332.7800,26003800
MSFT,2023-06-13,334.4700,336.9800,330.3900,334.2900,329.7800,22951300
MSFT,2023-06-12,328.5800,332.1000,325.1600,331.8500,327.3700,24306753
MSFT,2023-06-09,324.9900,329.9900,324.4100,326.7900,322.3800,22528950
MSFT,2023-06-08,323.9400,326.6400,323.3500,325.2600,320.8700,23277708
MSFT,2023-06-07,331.6500,334.4900,322.5000,323.3800,319.0100,40717129
MSFT,2023-06-06,335.3300,335.3700,332.1700,333.6800,329.1700,20396223
MSFT,2023-06-05,335.2200,338.5600,334.6600,335.9400,331.4000,21307100
MSFT,2023-06-02,334.2500,337.5000,332.5500,335.4000,330.8700,25873769
MSFT,2023-06-01,325.9300,333.5300,324.7200,332.5800,328.0900,26773900
MSFT,2023-05-31,332.2900,335.9400,327.3300,328.3900,323.9600,45950600
MSFT,2023-05-30,335.2300,335.7400,330.5200,331.2100,326.7400,29503100
MSFT,2023-05-26,324.0200,333.4000,323.8800,332.8900,328.3900,36630633
MSFT,2023-05-25,323.2400,326.9000,320.0000,325.9200,321.5200,43301743
MSFT,2023-05-24,314.7300,316.5000,312.6100,313.8500,309.6100,23384900
MSFT,2023-05-23,320.0300,322.7200,315.2500,315.2600,311.0000,30797200
MSFT,2023-05-22,318.6000,322.5900,318.0100,321.1800,316.8400,24115700
MSFT,2023-05-19,316.7400,318.7500,316.3700,318.3400,314.0400,27546701
MSFT,2023-05-18,314.5300,319.0400,313.7200,318.5200,314.2200,27276000
MSFT,2023-05-17,312.2900,314.4300,310.7400,314.0000,309.7600,24315012
MSFT,2023-05-16,309.8300,313.7100,309.8300,311.7400,306.8600,26730347
MSFT,2023-05-15,309.1000,309.9000,307.5900,309.4600,304.6200,16336547
MSFT,2023-05-12,310.5500,310.6500,306.6000,308.9700,304.1300,19774696
MSFT,2023-05-11,310.1000,311.1200,306.2600,310.1100,305.2600,31680200
MSFT,2023-05-10,308.6200,313.0000,307.6700,312.3100,307.4200,30078044
MSFT,2023-05-09,308.0000,310.0400,306.3100,307.0000,302.1900,21340829
MSFT,2023-05-08,310.1300,310.2000,306.0900,308.6500,303.8200,21318613
MSFT,2023-05-05,305.7200,311.9700,304.2700,310.6500,305.7900,28197052
MSFT,2023-05-04,306.2400,307.7600,303.4000,305.4100,300.6300,22519907
MSFT,2023-05-03,306.6200,308.6100,304.0900,304.4000,299.6300,22360800
MSFT,2023-05-02,307.7600,309.1800,303.9100,305.4100,300.6300,26404431
MSFT,2023-05-01,306.9700,308.6000,305.1500,305.5600,300.7800,21294115
MSFT,2023-04-28,304.0100,308.9300,303.3100,307.2600,302.4500,36469613
MSFT,2023-04-27,295.9700,305.2000,295.2500,304.8300,300.0600,46462638
MSFT,2023-04-26,296.7000,299.5700,292.7300,295.3700,290.7500,64599200
MSFT,2023-04-25,279.5100,281.6000,275.3700,275.4200,271.1100,45772236
MSFT,2023-04-24,282.0900,284.9500,278.7200,281.7700,277.3600,26611014
MSFT,2023-04-21,285.0100,286.2700,283.0600,285.7600,281.2900,21676400
MSFT,2023-04-20,285.2500,289.0300,285.0800,286.1100,281.6300,23244400
MSFT,2023-04-19,285.9900,289.0500,284.5400,288.4500,283.9300,17150300
MSFT,2023-04-18,291.5700,291.7600,287.0100,288.3700,283.8600,20161845
MSFT,2023-04-17,289.9300,291.6000,286.1600,288.8000,284.2800,23836223
MSFT,2023-04-14,287.0000,288.4800,283.6900,286.1400,281.6600,20987917
MSFT,2023-04-13,283.5900,289.9000,283.1700,289.8400,285.3000,24222700
MSFT,2023-04-12,284.7900,287.0100,281.9600,283.4900,279.0500,27403432
MSFT,2023-04-11,285.7500,285.9800,281.6400,282.8300,278.4000,27276600
MSFT,2023-04-10,289.2100,289.6000,284.7100,289.3900,284.8600,23103000
MSFT,2023-04-06,283.2100,292.0800,282.0300,291.6000,287.0300,29770334
MSFT,2023-04-05,285.8500,287.1500,282.9200,284.3400,279.8900,22064800
MSFT,2023-04-04,287.2300,290.4500,285.6700,287.1800,282.6800,25824300
MSFT,2023-04-03,286.5200,288.2700,283.9500,287.2300,282.7300,24883342
MSFT,2023-03-31,283.7300,289.2700,283.0000,288.3000,283.7900,32766000
MSFT,2023-03-30,284.2300,284.4600,281.4800,284.0500,279.6000,25053410
MSFT,2023-03-29,278.9600,281.1400,278.4100,280.5100,276.1200,25087032
MSFT,2023-03-28,275.7900,276.1400,272.0500,275.2300,270.9200,21878647
MSFT,2023-03-27,280.5000,281.4600,275.5200,276.3800,272.0500,26840212
MSFT,2023-03-24,277.2400,280.6300,275.2800,280.5700,276.1800,28199962
MSFT,2023-03-23,277.9400,281.0600,275.2000,277.6600,273.3100,36610900
MSFT,2023-03-22,273.4000,281.0400,272.1800,272.2900,268.0300,34873330
MSFT,2023-03-21,274.8800,275.0000,269.5200,273.7800,269.4900,34558704
MSFT,2023-03-20,276.9800,277.4800,269.8500,272.2300,267.9700,43466649
MSFT,2023-03-17,278.2600,283.3300,276.3200,279.4300,275.0600,69527400
MSFT,2023-03-16,265.2100,276.5600,263.2800,276.2000,271.8800,54832140
MSFT,2023-03-15,259.9800,266.4800,259.2100,265.4400,261.2800,46028047
MSFT,2023-03-14,256.7500,261.0700,255.8600,260.7900,256.7100,33620300
MSFT,2023-03-13,247.4000,257.9100,245.7300,253.9200,249.9400,33339721
MSFT,2023-03-10,251.0800,252.7900,247.6000,248.5900,244.7000,28333930
MSFT,2023-03-09,255.8200,259.5600,251.5800,252.3200,248.3700,26653400
MSFT,2023-03-08,254.0400,254.5400,250.8100,253.7000,249.7300,17340217
MSFT,2023-03-07,256.3000,257.6900,253.3900,254.1500,250.1700,21473200
MSFT,2023-03-06,256.4300,260.1200,255.9800,256.8700,252.8500,24109849
MSFT,2023-03-03,252.1900,255.6200,251.3900,255.2900,251.2900,30760136
MSFT,2023-03-02,246.5500,251.4000,245.6100,251.1100,247.1800,24833646
MSFT,2023-03-01,250.7600,250.9300,245.7900,246.2700,242.4100,27565300
MSFT,2023-02-28,249.0700,251.4900,248.7300,249.4200,245.5200,22491000
MSFT,2023-02-27,252.4600,252.8200,249.3900,250.1600,246.2400,21190042
MSFT,2023-02-24,249.9600,251.0000,248.1000,249.2200,245.3200,24990905
MSFT,2023-02-23,255.5600,256.8400,250.4800,254.7700,250.7800,29219100
MSFT,2023-02-22,254.0900,254.3400,250.3400,251.5100,247.5700,22491100
MSFT,2023-02-21,254.4800,255.4900,251.5900,252.6700,248.7100,28397444
MSFT,2023-02-17,259.3900,260.0900,256.0000,258.0600,254.0200,30000100
MSFT,2023-02-16,264.0200,266.7400,261.9000,262.1500,258.0500,29603616
MSFT,2023-02-15,268.3200,270.7300,266.1800,269.3200,265.1000,28962163
MSFT,2023-02-14,272.6700,274.9700,269.2800,272.1700,267.2400,37047924
MSFT,2023-02-13,267.6400,274.6000,267.1500,271.3200,266.4100,44630921
MSFT,2023-02-10,261.5300,264.0900,260.6600,263.1000,258.3300,25818500
MSFT,2023-02-09,273.8000,273.9800,262.8000,263.6200,258.8400,42375102
MSFT,2023-02-08,273.2000,276.7600,266.2100,266.7300,261.9000,54686049
MSFT,2023-02-07,260.5300,268.7700,260.0800,267.5600,262.7100,50841400
MSFT,2023-02-06,257.4400,258.3000,254.7800,256.7700,252.1200,22518000
MSFT,2023-02-03,259.5400,264.2000,257.1000,258.3500,253.6700,29077300
MSFT,2023-02-02,258.8200,264.6900,257.2500,264.6000,259.8100,39940437
MSFT,2023-02-01,248.0000,255.1800,245.4700,252.7500,248.1700,31259912
MSFT,2023-01-31,243.4500,247.9500,242.9500,247.8100,243.3200,26541100
MSFT,2023-01-30,244.5100,245.6000,242.2000,242.7100,238.3100,25867400
MSFT,2023-01-27,248.9900,249.8300,246.8300,248.1600,243.6600,26498939
MSFT,2023-01-26,243.6500,248.3100,242.0000,248.0000,243.5100,33454500
MSFT,2023-01-25,234.4800,243.3000,230.9000,240.6100,236.2500,66526641
MSFT,2023-01-24,242.5000,243.9500,240.4400,242.0400,237.6600,40234444
MSFT,2023-01-23,241.1000,245.1700,239.6500,242.5800,238.1900,31934000
MSFT,2023-01-20,234.8600,240.7400,234.5100,240.2200,235.8700,35389809
MSFT,2023-01-19,233.7800,235.5200,230.6800,231.9300,227.7300,28623033
MSFT,2023-01-18,241.5700,242.3800,235.5200,235.8100,231.5400,30028700
MSFT,2023-01-17,237.9700,240.9100,237.0900,240.3500,236.0000,29831300
MSFT,2023-01-13,237.0000,239.3700,234.9200,239.2300,234.9000,21333300
MSFT,2023-01-12,235.2600,239.9000,233.5600,238.5100,234.1900,27269500
MSFT,2023-01-11,231.2900,235.9500,231.1100,235.7700,231.5000,28669331
MSFT,2023-01-10,227.7600,231.3100,227.3300,228.8500,224.7000,27033900
MSFT,2023-01-09,226.4500,231.2400,226.4100,227.1200,223.0100,27369800
MSFT,2023-01-06,223.0000,225.7600,219.3500,224.9300,220.8600,43613600
MSFT,2023-01-05,227.2000,227.5500,221.7600,222.3100,218.2800,39585623
MSFT,2023-01-04,232.2800,232.8700,225.9600,229.1000,224.9500,50623400
MSFT,2023-01-03,243.0800,245.7500,237.4000,239.5800,235.2400,25740036
MSFT,2022-12-30,238.2100,239.9600,236.6600,239.8200,235.4800,21938500
MSFT,2022-12-29,235.6500,241.9200,235.6500,241.0100,236.6400,19770700
MSFT,2022-12-28,236.8900,239.7200,234.1700,234.5300,230.2800,17457104
MSFT,2022-12-27,238.7000,238.9300,235.8300,236.9600,232.6700,16688648
MSFT,2022-12-23,236.1100,238.8700,233.9400,238.7300,234.4100,21207000
MSFT,2022-12-22,241.2600,241.9900,233.8700,238.1900,233.8800,28651700
MSFT,2022-12-21,241.6900,245.6200,240.1100,244.4300,240.0000,23690607
MSFT,2022-12-20,239.4000,242.9100,238.4200,241.8000,237.4200,25150802
MSFT,2022-12-19,244.8600,245.2100,238.7100,240.4500,236.0900,29696436
MSFT,2022-12-16,248.5500,249.8400,243.5100,244.6900,240.2600,86102000
MSFT,2022-12-15,253.7200,254.2000,247.3400,249.0100,244.5000,35568093
MSFT,2022-12-14,257.1300,262.5900,254.3100,257.2200,252.5600,35410933
MSFT,2022-12-13,261.6900,263.9200,253.0700,256.9200,252.2700,42196900
MSFT,2022-12-12,247.4500,252.5400,247.1700,252.5100,247.9400,30665100
MSFT,2022-12-09,244.7000,248.3100,244.1600,245.4200,240.9700,20609743
MSFT,2022-12-08,244.8400,248.7400,243.0600,247.4000,242.9200,22611800
MSFT,2022-12-07,244.8300,246.1600,242.2100,244.3700,239.9400,20481522
MSFT,2022-12-06,250.8200,251.8600,243.7800,245.1200,240.6800,22463727
MSFT,2022-12-05,252.0100,253.8200,248.0600,250.2000,245.6700,23435300
MSFT,2022-12-02,249.8200,256.0600,249.6900,255.0200,250.4000,21528520
MSFT,2022-12-01,253.8700,256.1200,250.9200,254.6900,250.0800,26041524
MSFT,2022-11-30,240.5700,255.3300,239.8600,255.1400,250.5200,47594239
MSFT,2022-11-29,241.4000,242.7900,238.2100,240.3300,235.9800,17956313
MSFT,2022-11-28,246.0800,246.6500,240.8000,241.7600,237.3800,24810271
MSFT,2022-11-25,247.3100,248.7000,246.7300,247.4900,243.0100,9200800
MSFT,2022-11-23,245.1100,248.2800,244.2700,247.5800,243.1000,19508500
MSFT,2022-11-22,243.5900,245.3100,240.7100,245.0300,240.5900,19665700
MSFT,2022-11-21,241.4300,244.6700,241.1900,242.0500,237.6700,26394700
MSFT,2022-11-18,243.5100,243.7400,239.0300,241.2200,236.8500,27613523
MSFT,2022-11-17,237.7800,243.2500,237.6300,241.6800,237.3000,23123544
MSFT,2022-11-16,242.7900,243.8000,240.4200,241.7300,237.3500,24093300
MSFT,2022-11-15,245.6600,247.0000,240.0300,241.9700,236.9200,31390117
MSFT,2022-11-14,241.9900,243.9100,239.2100,241.5500,236.5100,31123340
MSFT,2022-11-11,242.9900,247.9900,241.9300,247.1100,241.9500,34620246
MSFT,2022-11-10,235.4300,243.3300,235.0000,242.9800,237.9100,46268021
MSFT,2022-11-09,227.3700,228.6300,224.3300,224.5100,219.8200,27852910
MSFT,2022-11-08,228.7000,231.6500,225.8400,228.8700,224.0900,28192548
MSFT,2022-11-07,221.9900,228.4100,221.2800,227.8700,223.1100,33498000
MSFT,2022-11-04,217.5500,221.5900,213.4300,221.3900,216.7700,36789100
MSFT,2022-11-03,220.0900,220.4100,213.9800,214.2500,209.7800,36633922
MSFT,2022-11-02,229.4600,231.3000,220.0400,220.1000,215.5100,38407008
MSFT,2022-11-01,234.6000,235.7400,227.3300,228.1700,223.4100,30592300
MSFT,2022-10-31,233.7600,234.9200,231.1500,232.1300,227.2800,28357300
MSFT,2022-10-28,226.2400,236.6000,226.0500,235.8700,230.9500,40647724
MSFT,2022-10-27,231.0400,233.6900,225.7800,226.7500,222.0200,40424645
MSFT,2022-10-26,231.1700,238.3000,230.0600,231.3200,226.4900,82684846
MSFT,2022-10-25,247.2600,251.0400,245.8300,250.6600,245.4300,34775505
MSFT,2022-10-24,243.7600,247.8400,241.3000,247.2500,242.0900,24911212
MSFT,2022-10-21,234.7400,243.0000,234.5000,242.1200,237.0700,26299733
MSFT,2022-10-20,235.7700,241.3100,234.8700,236.1500,231.2200,21811015
MSFT,2022-10-19,237.0400,239.6100,234.2900,236.4800,231.5400,19985700
MSFT,2022-10-18,243.2400,243.9300,235.3700,238.5000,233.5200,26329600
MSFT,2022-10-17,235.8200,238.9600,235.1400,237.5300,232.5700,28142300
MSFT,2022-10-14,235.5400,237.2400,228.3400,228.5600,223.7900,30198600
MSFT,2022-10-13,219.8500,236.1000,219.1300,234.2400,229.3500,42551818
MSFT,2022-10-12,225.4000,227.8600,223.9600,225.7500,221.0400,21903937
MSFT,2022-10-11,227.6200,229.0600,224.1100,225.4100,220.7000,30474000
MSFT,2022-10-10,233.0500,234.5600,226.7300,229.2500,224.4600,29743608
MSFT,2022-10-07,240.9000,241.3200,233.1700,234.2400,229.3500,37769602
MSFT,2022-10-06,247.9300,250.3400,246.0800,246.7900,241.6400,20239900
MSFT,2022-10-05,245.9900,250.5800,244.1000,249.2000,244.0000,20347136
MSFT,2022-10-04,245.0900,250.3600,244.9800,248.8800,243.6800,34888416
MSFT,2022-10-03,235.4100,241.6100,234.6600,240.7400,235.7100,28880400
MSFT,2022-09-30,238.2900,240.5400,232.7300,232.9000,228.0400,35694832
MSFT,2022-09-29,238.8900,239.9500,234.4100,237.5000,232.5400,27484233
MSFT,2022-09-28,236.8100,242.3300,234.7300,241.0700,236.0400,29029700
MSFT,2022-09-27,239.9800,241.8000,234.5000,236.4100,231.4800,27018732
MSFT,2022-09-26,237.0500,241.4500,236.9000,237.4500,232.4900,27694200
MSFT,2022-09-23,239.5400,241.1300,235.2000,237.9200,232.9500,34176048
MSFT,2022-09-22,237.8700,243.8600,237.5700,240.9800,235.9500,31061200
MSFT,2022-09-21,244.2700,247.6600,238.9000,238.9500,233.9600,28625600
MSFT,2022-09-20,242.0700,243.5100,239.6400,242.4500,237.3900,26660300
MSFT,2022-09-19,242.4700,245.1400,240.8500,244.5200,239.4200,26826931
MSFT,2022-09-16,244.2600,245.3000,242.0600,244.7400,239.6300,39791800
MSFT,2022-09-15,249.7700,251.4000,244.0200,245.3800,240.2600,31530948
MSFT,2022-09-14,253.5300,254.2300,249.8600,252.2200,246.9600,23913000
MSFT,2022-09-13,258.8400,260.4000,251.5900,251.9900,246.7300,33353318
MSFT,2022-09-12,265.7800,267.4500,265.1600,266.6500,261.0800,18747700
MSFT,2022-09-09,260.5000,265.2300,260.2900,264.4600,258.9400,22093190
MSFT,2022-09-08,257.5100,260.4300,254.7900,258.5200,253.1200,20319911
MSFT,2022-09-07,254.7000,258.8300,253.2200,258.0900,252.7000,24126700
MSFT,2022-09-06,256.2000,257.8300,251.9400,253.2500,247.9600,21328242
MSFT,2022-09-02,261.7000,264.7400,254.4700,256.0600,250.7100,22855400
MSFT,2022-09-01,258.8700,260.8900,255.4100,260.4000,254.9600,23263431
MSFT,2022-08-31,265.3900,267.1100,261.3300,261.4700,256.0100,24791834
MSFT,2022-08-30,266.6700,267.0500,260.6600,262.9700,257.4800,22767100
MSFT,2022-08-29,265.8500,267.4000,263.8500,265.2300,259.6900,20338544
MSFT,2022-08-26,279.0800,280.3400,267.9800,268.0900,262.4900,27549307
MSFT,2022-08-25,277.3300,279.0200,274.5200,278.8500,273.0300,16583407
MSFT,2022-08-24,275.4100,277.2300,275.1100,275.7900,270.0300,18137019
MSFT,2022-08-23,276.4400,278.8600,275.4000,276.4400,270.6700,17527409
MSFT,2022-08-22,282.0800,282.4600,277.2200,277.7500,271.9500,25061100
MSFT,2022-08-19,288.9000,289.2500,285.5600,286.1500,280.1800,20570033
MSFT,2022-08-18,290.1900,291.9100,289.0800,290.1700,284.1100,17186200
MSFT,2022-08-17,289.7400,293.3500,289.4700,291.3200,285.2400,18253400
MSFT,2022-08-16,291.9900,294.0400,290.4200,292.7100,285.9900,18102900
MSFT,2022-08-15,291.0000,294.1800,290.1100,293.4700,286.7400,18085700
MSFT,2022-08-12,288.4800,291.9100,286.9400,291.9100,285.2100,22619700
MSFT,2022-08-11,290.8500,291.2100,286.5100,287.0200,280.4300,20065938
MSFT,2022-08-10,288.1700,289.8100,286.9400,289.1600,282.5200,24687845
MSFT,2022-08-09,279.6400,283.0800,277.6100,282.3000,275.8200,23405238
MSFT,2022-08-08,284.0500,285.9200,279.3200,280.3200,273.8900,18757818
MSFT,2022-08-05,279.1500,283.6500,278.6800,282.9100,276.4200,16774606
MSFT,2022-08-04,281.8000,283.8000,280.1700,283.6500,277.1400,18098700
MSFT,2022-08-03,276.7600,283.5000,276.6100,282.4700,275.9900,23518900
MSFT,2022-08-02,276.0000,277.8900,272.3800,274.8200,268.5100,22754200
MSFT,2022-08-01,277.8200,281.2800,275.8400,278.0100,271.6300,21539600
MSFT,2022-07-29,277.7000,282.0000,276.6300,280.7400,274.3000,32152800
MSFT,2022-07-28,269.7500,277.8400,267.8700,276.4100,270.0700,33459327
MSFT,2022-07-27,261.1600,270.0500,258.8500,268.7400,262.5700,45994049
MSFT,2022-07-26,259.8600,259.8800,249.5700,251.9000,246.1200,39348000
MSFT,2022-07-25,261.0000,261.5000,256.8100,258.8300,252.8900,21056000
MSFT,2022-07-22,265.2400,265.3300,259.0700,260.3600,254.3900,21881300
MSFT,2022-07-21,259.7900,264.8900,257.0300,264.8400,258.7600,22404700
MSFT,2022-07-20,259.9000,264.8700,258.9100,262.2700,256.2500,22788300
MSFT,2022-07-19,257.5800,259.7200,253.6800,259.5300,253.5700,25012600
MSFT,2022-07-18,259.7500,260.8400,253.3000,254.2500,248.4200,20975034
MSFT,2022-07-15,255.7200,260.3700,254.7700,256.7200,250.8300,29774100
MSFT,2022-07-14,250.5700,255.1400,245.9400,254.0800,248.2500,25102823
MSFT,2022-07-13,250.1900,253.5500,248.1100,252.7200,246.9200,29497423
MSFT,2022-07-12,265.8800,265.9400,252.0400,253.6700,247.8500,35868500
MSFT,2022-07-11,265.6500,266.5300,262.1800,264.5100,258.4400,19519108
MSFT,2022-07-08,264.7900,268.1000,263.2900,267.6600,261.5200,19658800
MSFT,2022-07-07,265.1200,269.0600,265.0200,268.4000,262.2400,20859900
MSFT,2022-07-06,263.7500,267.9900,262.4000,266.2100,260.1000,23824419
MSFT,2022-07-05,256.1600,262.9800,254.7400,262.8500,256.8200,22971634
MSFT,2022-07-01,256.3900,259.7700,254.6100,259.5800,253.6200,22837700
MSFT,2022-06-30,257.0500,259.5300,252.9000,256.8300,250.9400,31730900
MSFT,2022-06-29,257.5900,261.9700,255.7600,260.2600,254.2900,20069839
MSFT,2022-06-28,263.9800,266.9100,256.3200,256.4800,250.5900,27380247
MSFT,2022-06-27,268.2100,268.3000,263.2800,264.8900,258.8100,24615114
MSFT,2022-06-24,261.8100,267.9800,261.7200,267.7000,261.5600,33923231
MSFT,2022-06-23,255.5700,259.3700,253.6300,258.8600,252.9200,25861449
MSFT,2022-06-22,251.8900,257.1700,250.3700,253.1300,247.3200,25961215
MSFT,2022-06-21,250.2600,254.7500,249.5100,253.7400,247.9200,29928300
MSFT,2022-06-17,244.7000,250.5000,244.0300,247.6500,241.9700,43084800
MSFT,2022-06-16,245.9800,247.4200,243.0200,244.9700,239.3500,33169200
MSFT,2022-06-15,248.3100,255.3000,246.4200,251.7600,245.9800,33111729
MSFT,2022-06-14,243.8600,245.7400,241.5100,244.4900,238.8800,28651500
MSFT,2022-06-13,245.1100,249.0200,241.5300,242.2600,236.7000,46135800
MSFT,2022-06-10,260.5800,260.5800,252.5300,252.9900,247.1800,31445841
MSFT,2022-06-09,267.7800,272.7100,264.6300,264.7900,258.7100,26439728
MSFT,2022-06-08,271.7100,273.0000,269.6100,270.4100,264.2000,17372341
MSFT,2022-06-07,266.6400,273.1300,265.9400,272.5000,266.2500,22860700
MSFT,2022-06-06,272.0600,274.1800,267.2200,268.7500,262.5800,22400342
MSFT,2022-06-03,270.3100,273.4500,268.4100,270.0200,263.8200,28059000
MSFT,2022-06-02,264.4500,274.6500,261.6000,274.5800,268.2800,44008209
MSFT,2022-06-01,275.2000,277.6900,270.0400,272.4200,266.1700,25292200
MSFT,2022-05-31,272.5300,274.7700,268.9300,271.8700,265.6300,37827700
MSFT,2022-05-27,268.4800,273.3400,267.5600,273.2400,266.9700,26910806
MSFT,2022-05-26,262.2700,267.1100,261.4300,265.9000,259.8000,25002105
MSFT,2022-05-25,258.1400,264.5800,257.1300,262.5200,256.5000,28547947
MSFT,2022-05-24,257.8900,261.3300,253.5000,259.6200,253.6600,29043904
MSFT,2022-05-23,255.4900,261.5000,253.4300,260.6500,254.6700,33175400
MSFT,2022-05-20,257.2400,258.5400,246.4400,252.5600,246.7600,39199300
MSFT,2022-05-19,253.9000,257.6700,251.8800,253.1400,247.3300,32692300
MSFT,2022-05-18,263.0000,263.6000,252.7700,254.0800,248.2500,31356000
MSFT,2022-05-17,266.1100,268.3300,262.4600,266.8200,260.0900,28828800
MSFT,2022-05-16,259.9600,265.8200,255.7800,261.5000,254.9100,32550933
MSFT,2022-05-13,257.3500,263.0400,255.3500,261.1200,254.5300,34925100
MSFT,2022-05-12,257.6900,259.8800,250.0200,255.3500,248.9100,51033802
MSFT,2022-05-11,265.6800,271.3600,259.3000,260.5500,253.9800,48975900
MSFT,2022-05-10,271.6900,273.7500,265.0700,269.5000,262.7000,39336424
MSFT,2022-05-09,270.0600,272.3600,263.3200,264.5800,257.9100,47726000
MSFT,2022-05-06,274.8100,279.2500,271.2700,274.7300,267.8000,37780322
MSFT,2022-05-05,285.5400,286.3500,274.3400,277.3500,270.3600,43260400
MSFT,2022-05-04,282.5900,290.8800,276.7300,289.9800,282.6700,33599320
MSFT,2022-05-03,283.9600,284.1300,280.1500,281.7800,274.6700,25978605
MSFT,2022-05-02,277.7100,284.9400,276.2200,284.4700,277.3000,35151105
MSFT,2022-04-29,288.6100,289.8800,276.5000,277.5200,270.5200,37073923
MSFT,2022-04-28,285.1900,290.9800,281.4600,289.6300,282.3300,33646600
MSFT,2022-04-27,282.1000,290.9700,279.1600,283.2200,276.0800,63477700
MSFT,2022-04-26,277.5000,278.3600,270.0000,270.2200,263.4100,46518445
MSFT,2022-04-25,273.2900,281.1100,270.7700,280.7200,273.6400,35678900
MSFT,2022-04-22,281.6800,283.2000,273.3800,274.0300,267.1200,29405800
MSFT,2022-04-21,288.5800,293.3000,280.0600,280.8100,273.7300,29454600
MSFT,2022-04-20,289.4000,289.7000,285.3700,286.3600,279.1400,22906700
MSFT,2022-04-19,279.3800,286.1700,278.4100,285.3000,278.1100,22297720
MSFT,2022-04-18,278.9100,282.4600,278.3400,280.5200,273.4500,20778000
MSFT,2022-04-14,288.0900,288.3100,279.3200,279.8300,272.7700,28221607
MSFT,2022-04-13,282.7300,288.5800,281.3000,287.6200,280.3700,21907200
MSFT,2022-04-12,289.2400,290.7400,280.4900,282.0600,274.9500,30966721
MSFT,2022-04-11,291.7900,292.6100,285.0000,285.2600,278.0700,34569300
MSFT,2022-04-08,300.4400,301.1200,296.2800,296.9700,289.4800,24361917
MSFT,2022-04-07,296.6600,303.6500,296.3500,301.3700,293.7700,31411200
MSFT,2022-04-06,305.1900,307.0000,296.7100,299.5000,291.9500,40110400
MSFT,2022-04-05,313.2700,314.8700,309.8700,310.8800,303.0400,23156719
MSFT,2022-04-04,310.0900,315.1100,309.7100,314.9700,307.0300,24335868
MSFT,2022-04-01,309.3700,310.1300,305.5400,309.4200,301.6200,27110529
MSFT,2022-03-31,313.9000,315.1400,307.8900,308.3100,300.5300,33422100
MSFT,2022-03-30,313.7600,315.9500,311.5800,313.8600,305.9400,28163600
MSFT,2022-03-29,313.9100,315.8200,309.0500,315.4100,307.4600,30393403
MSFT,2022-03-28,304.3300,310.8000,304.3300,310.7000,302.8600,29578200
